Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Technology,9574 Electronic Office Equipment,End of Product,E09-01,II,Percentage of total product output in terms of revenue which has undergone aLifecycle design for disassembly design process,2,Governance
Technology,9574 Electronic Office Equipment,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Technology,9574 Electronic Office Equipment,Eco-Design,E13-01,II,Improvement rate of product energy efficiency compared to previous year,0,Environmental
Technology,9574 Electronic Office Equipment,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Technology,9574 Electronic Office Equipment,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,9574 Electronic Office Equipment,Health & Safety,S05-01,II,Total spending on product safety corporateAspects of Products,1,Social
Technology,9574 Electronic Office Equipment,Supplier Agreements,S06-01,II,Percentage of total suppliers and supply chain partners screened for compliance inand Supply Chain accordance with ESG-criteriaPartners Screened forRisk of ESGInfringementS06-02 II Percentage of suppliers and supply chain partners audited for complianceS06-03 II Share of supplier that are signatories to the EICC (Electronic Industry Code ofConduct),1,Social
Technology,9574 Electronic Office Equipment,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Technology,9574 Electronic Office Equipment,Maintenance & safety,S09-02,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofproduction sites, plants ect.",1,Social
Technology,9574 Electronic Office Equipment,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9574 Electronic Office Equipment,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9574 Electronic Office Equipment,Vertical range of,V17-01,II,Vertical range of manufacturing in Percentmanufacturingintegration in Percent,2,Governance
Technology,9574 Electronic Office Equipment,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Technology,9574 Electronic Office Equipment,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliers,1,Social
Technology,9574 Electronic Office Equipment,Emissions to Air,E03-04,III,TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2,0,Environmental
Technology,9574 Electronic Office Equipment,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2,0,Environmental
Technology,9574 Electronic Office Equipment,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Technology,9574 Electronic Office Equipment,End of Product,E09-02,III,"Percentage of total product output in terms of revenue eligible for remanufactureLifecycle or re-conditioning processesE09-03 III Percentage of total product output in terms of revenue which is reused in themanufacturing process, sold or donated to third partiesE09-04 III Degree to which products (on average) can be recycled calculated as apercentage of all materials usedE09-05 III Degree to which products (on average) can be recycled calculated as apercentage of all associated material costs",2,Governance
Technology,9574 Electronic Office Equipment,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Technology,9574 Electronic Office Equipment,Recycling Quota,E14-01,III,"Number of units of products, containers, packages or parts of products returnedto company for recycling in relation to total output of units p.a.E14-02 III Number of units of products, containers, packages or parts of products returnedto company for recycling in tonnes in relation to total output of units in tonnesp.a.",0,Environmental
Technology,9574 Electronic Office Equipment,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Technology,9574 Electronic Office Equipment,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibilityE33-02 III Percentage of revenue from eco-labeledproducts (www.eco-label.com),0,Environmental
Technology,9574 Electronic Office Equipment,Health & Safety,S05-02,III,Percentage of total products sold or shipped corporate subject to product recallsAspects of Products for safety or health reasonsS05-03 III Spending on product safety per unit produced corporate,1,Social
Technology,9574 Electronic Office Equipment,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Technology,9574 Electronic Office Equipment,Utilisation,V13-01,III,Capacity utilisation as a percentage of total available facilities,2,Governance
Technology,9574 Electronic Office Equipment,Average age of,V21-02,III,Average age of facilities in yearsMaterial,2,Governance
Technology,9574 Electronic Office Equipment,Supply Chain,V28-03,III,Turnover of suppliers in percentV28-04 III Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Technology,9576 Semiconductors,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9576 Semiconductors,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9576 Semiconductors,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9576 Semiconductors,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9576 Semiconductors,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9576 Semiconductors,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9576 Semiconductors,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9576 Semiconductors,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9576 Semiconductors,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9576 Semiconductors,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9576 Semiconductors,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9576 Semiconductors,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9576 Semiconductors,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Technology,9576 Semiconductors,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Technology,9576 Semiconductors,Eco-Design,E13-01,II,Improvement rate of product energy efficiency compared to previous year,0,Environmental
Technology,9576 Semiconductors,Environmental,E33-01,II,Number of sites with ISO 14001 certification / number of total sitesCompatibility,0,Environmental
Technology,9576 Semiconductors,Supplier Agreements,S06-01,II,Percentage of total suppliers and supply chain partners screened for compliance inand Supply Chain accordance with ESG-criteriaPartners Screened forRisk of ESGInfringementS06-02 II Percentage of suppliers and supply chain partners audited for complianceS06-03 II Share of supplier that are signatories to the EICC (Electronic Industry Code ofConduct),1,Social
Technology,9576 Semiconductors,Maintenance & safety,S09-02,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofproduction sites, plants ect.",1,Social
Technology,9576 Semiconductors,Customer Retention,V05-03,II,"Share of market by product, product line, segment, region or total",2,Governance
Technology,9576 Semiconductors,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9576 Semiconductors,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9576 Semiconductors,Vertical range of,V17-01,II,Vertical range of manufacturing in Percentmanufacturingintegration in Percent,2,Governance
