Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Financials,Equity Investment Instruments,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivities",2,Governance
Financials,Equity Investment Instruments,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaFinancial Instruments V19-01 II Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,Equity Investment Instruments,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Equity Investment Instruments,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,Equity Investment Instruments,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,Nonequity Investment Instruments,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Nonequity Investment Instruments,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Nonequity Investment Instruments,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Nonequity Investment Instruments,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Nonequity Investment Instruments,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Nonequity Investment Instruments,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Nonequity Investment Instruments,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Nonequity Investment Instruments,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Nonequity Investment Instruments,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Nonequity Investment Instruments,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Nonequity Investment Instruments,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Nonequity Investment Instruments,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Nonequity Investment Instruments,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,Nonequity Investment Instruments,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Nonequity Investment Instruments,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,Nonequity Investment Instruments,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Nonequity Investment Instruments,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,Nonequity Investment Instruments,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,Nonequity Investment Instruments,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivities",2,Governance
Financials,Nonequity Investment Instruments,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaFinancial Instruments V19-01 II Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,Nonequity Investment Instruments,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Nonequity Investment Instruments,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,Nonequity Investment Instruments,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Technology,Computer Services,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,Computer Services,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,Computer Services,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,Computer Services,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,Computer Services,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,Computer Services,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,Computer Services,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,Computer Services,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,Computer Services,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,Computer Services,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,Computer Services,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,Computer Services,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,Computer Services,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,Computer Services,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,Computer Services,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,Computer Services,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Technology,Computer Services,Critical Incidents,V27-01,II,"Total number of critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) inrelation to the total number of clients",1,Social
Technology,Computer Services,Maintenance & Safety,S09-01,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofequipment (incl. fleet, trucks, planes, rail cars)",1,Social
Technology,Computer Services,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Technology,Computer Services,Critical Incidents,V27-02,II,"Total costs due to critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) as apercentage of revenue",1,Social
Technology,Internet,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,Internet,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,Internet,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,Internet,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,Internet,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,Internet,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,Internet,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,Internet,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
